16.75 -30.095842 -52.977451 0.97276759 -2.4533658 
17 -29.821346 -53.601746 1.2230605 -2.5004277 
17.25 -29.483335 -54.209709 1.484056 -2.3355117 
17.5 -29.07869 -54.760864 1.7501798 -2.0666034 
17.75 -28.613438 -55.243248 1.9526442 -1.7982 
18 -28.116287 -55.663963 1.9897621 -1.5764523 
18.25 -27.637201 -56.036121 1.8066109 -1.4107685 
18.5 -27.228476 -56.375069 1.4393159 -1.3142452 
18.75 -26.925631 -56.701088 0.97434175 -1.3117334 
19 -26.743187 -57.040627 0.48554149 -1.4249737 
19.25 -26.681377 -57.423737 0.01390906 -1.6592098 
19.5 -26.732904 -57.878429 -0.41774449 -1.9902627 
19.75 -26.885118 -58.421276 -0.78787243 -2.3485661 
20 -27.120209 -59.0457 -1.0792964 -2.6230769 
20.25 -27.4186 -59.717522 -1.2974038 -2.7173336 
20.5 -27.764463 -60.388245 -1.4609104 -2.6211805 
20.75 -28.143555 -61.018204 -1.556668 -2.40642 
21 -28.532564 -61.588818 -1.5300831 -2.1590633 
21.25 -28.894733 -62.100407 -1.3394151 -1.9433256 
21.5 -29.189871 -62.567329 -1.0014879 -1.809515 
21.75 -29.388193 -63.015408 -0.57615191 -1.7979302 
22 -29.476013 -63.478172 -0.12711334 -1.9277033 
22.25 -29.454081 -63.989807 0.29426721 -2.1824052 
22.5 -29.334625 -64.574478 0.64721245 -2.4966166 
22.75 -29.138239 -65.233871 0.90816557 -2.7598619 
23 -28.887604 -65.941078 1.0851051 -2.8659523 
23.25 -28.600601 -66.65094 1.2019039 -2.7844748 
23.5 -28.291973 -67.322472 1.2533778 -2.5739589 
23.75 -27.982809 -67.934944 1.1985335 -2.3272157 
24 -27.704191 -68.489876 1.0076649 -2.1252844 
24.25 -27.488987 -69.006355 0.69792503 -2.0277448 
24.5 -27.360744 -69.515503 0.32219726 -2.070168 
24.75 -27.32827 -70.053352 -0.058384299 -2.2539489 
25 -27.385855 -70.650513 -0.39060301 -2.5322495 
25.25 -27.516665 -71.319122 -0.64117622 -2.805433 
25.5 -27.699608 -72.042725 -0.81076396 -2.954463 
25.75 -27.917492 -72.78035 -0.92505449 -2.9152246 
26 -28.158447 -73.487465 -0.9935652 -2.7237124 
26.25 -28.408165 -74.137695 -0.98851305 -2.4777851 
26.5 -28.643616 -74.729851 -0.87568974 -2.2726915 
26.75 -28.836813 -75.283012 -0.65389782 -2.1742153 
27 -28.96454 -75.828819 -0.360421 -2.2169328 
27.25 -29.015713 -76.403206 -0.051098153 -2.3987217 
27.5 -28.99321 -77.035583 0.22153728 -2.6673632 
27.75 -28.910618 -77.735374 0.42739588 -2.9171529 
28 -28.784719 -78.482422 0.57160008 -3.0284777 
28.25 -28.627733 -79.233345 0.6801309 -2.9486179 
28.5 -28.446835 -79.94519 0.76118076 -2.7321556 
28.75 -28.251505 -80.59729 0.78963262 -2.4893763 
29 -28.059153 -81.195717 0.7334457 -2.3152919 
29.25 -27.892477 -81.765388 0.58613199 -2.2654924 
29.5 -27.771479 -82.34053 0.37479976 -2.3592474 
29.75 -27.706516 -82.955391 0.14610445 -2.575624 
30 -27.696142 -83.632545 -0.056053713 -2.8405695 
30.25 -27.730627 -84.369705 -0.21244794 -3.0342579 
30.5 -27.799637 -85.134789 -0.33652198 -3.0529809 
30.75 -27.898287 -85.880829 -0.45247859 -2.8910732 
31 -28.025393 -86.573112 -0.5615536 -2.6432567 
31.25 -28.176208 -87.205101 -0.63622534 -2.4256477 
31.5 -28.337889 -87.795036 -0.64424706 -2.3156896 
31.75 -28.491728 -88.37468 -0.57406253 -2.3454056 
32 -28.619814 -88.979027 -0.4433122 -2.5091138 
32.25 -28.711418 -89.636436 -0.28889865 -2.7572777 
32.5 -28.76519 -90.356339 -0.14466691 -2.9885941 
32.75 -28.78536 -91.11908 -0.018637136 -3.0823386 
33 -28.774374 -91.880997 0.10903501 -2.9823253 
33.25 -28.728947 -92.598831 0.25838888 -2.7476289 
33.5 -28.643936 -93.253799 0.42168871 -2.4997833 
33.75 -28.519777 -93.856155 0.56473994 -2.3391757 
34 -28.366516 -94.434776 0.64904004 -2.3137786 
34.25 -28.201929 -95.024734 0.65433937 -2.4275255 
34.5 -28.045233 -95.657455 0.58984566 -2.6467957 
34.75 -27.910202 -96.350525 0.48691311 -2.8932273 
35 -27.802557 -97.096642 0.37350228 -3.0510912 
35.25 -27.724298 -97.860634 0.24895707 -3.027513 
35.5 -27.681061 -98.595619 0.089045696 -2.8302464 
35.75 -27.683975 -99.269966 -0.11999837 -2.5638604 
36 -27.743629 -99.881897 -0.35898644 -2.3478715 
36.25 -27.862261 -100.45437 -0.58336866 -2.2556279 
36.5 -28.03001 -101.0218 -0.74474585 -2.3071814 
36.75 -28.226799 -101.61835 -0.8133322 -2.4823134 
37 -28.429207 -102.26871 -0.79334933 -2.725055 
37.25 -28.618746 -102.97872 -0.71644861 -2.9411166 
37.5 -28.784994 -103.72778 -0.60896558 -3.0212035 
37.75 -28.920149 -104.47308 -0.46375978 -2.9104252 
38 -29.011486 -105.17117 -0.25470796 -2.6601119 
38.25 -29.041588 -105.80148 0.024031254 -2.3891928 
38.5 -28.996061 -106.37306 0.34290865 -2.2039275 
38.75 -28.871153 -106.91515 0.64938825 -2.157501 
39 -28.677208 -107.46371 0.8863225 -2.2527149 
39.25 -28.437269 -108.05056 1.0132886 -2.4555483 
39.5 -28.180033 -108.69518 1.0280107 -2.7016122 
39.75 -27.929831 -109.39725 0.96384287 -2.8978617 
40 -27.702042 -110.13163 0.85098588 -2.9463155 
40.25 -27.508915 -110.85436 0.68243307 -2.8059897 
40.5 -27.367706 -111.52356 0.43227217 -2.5350389 
40.75 -27.299898 -112.12085 0.09790685 -2.2509899 
41 -27.323202 -112.65664 -0.28922844 -2.0560901 
41.25 -27.444626 -113.16066 -0.6773963 -2.0007801 
41.5 -27.656902 -113.66889 -1.0056673 -2.0866959 
41.75 -27.937693 -114.21308 -1.2178532 -2.2807293 
42 -28.254011 -114.81361 -1.2901028 -2.5262487 
42.25 -28.573118 -115.47414 -1.2476071 -2.7463727 
42.5 -28.872025 -116.17698 -1.1342891 -2.8494675 
42.75 -29.135456 -116.88328 -0.96189016 -2.7684019 
43 -29.346163 -117.54691 -0.70831507 -2.5191143 
43.25 -29.481789 -118.13702 -0.36206236 -2.2004352 
43.5 -29.521074 -118.65095 0.057089794 -1.9261256 
43.75 -29.450283 -119.10999 0.51153457 -1.7689352 
44 -29.26627 -119.5472 0.95390904 -1.7519535 
44.25 -28.97942 -119.99656 1.3228751 -1.8613733 
44.5 -28.616516 -120.48543 1.5527725 -2.0609453 
44.75 -28.217472 -121.03075 1.6118317 -2.3049946 
45 -27.82235 -121.63708 1.5310892 -2.5380414 
45.25 -27.458363 -122.29226 1.3717692 -2.680429 
45.5 -27.140484 -122.96246 1.1625036 -2.6469138 
45.75 -26.882423 -123.59896 0.88967597 -2.4160454 
46 -26.702011 -124.16021 0.5414452 -2.0633578 
46.25 -26.617035 -124.63014 0.12940112 -1.7034107 
46.5 -26.641031 -125.01842 -0.32748309 -1.4197605 
46.75 -26.783159 -125.34945 -0.81265765 -1.2481219 
47 -27.047552 -125.65208 -1.2990162 -1.1911613 
47.25 -27.427967 -125.95329 -1.7276665 -1.2330312 
47.5 -27.898945 -126.27486 -2.0074034 -1.3503627 
47.75 -28.41276 -126.63342 -2.0633779 -1.5278592 
48 -28.912521 -127.04391 -1.9052329 -1.766494 
48.25 -29.355379 -127.52124 -1.6273757 -2.0579975 
48.5 -29.725052 -128.07236 -1.3334907 -2.3406906 
48.75 -30.024956 -128.68089 -1.0713888 -2.4953761 
49 -30.262478 -129.30042 -0.82952911 -2.4185388 
49.25 -30.43894 -129.87082 -0.57903987 -2.1133385 
49.5 -30.550184 -130.3465 -0.30721915 -1.6811885 
49.75 -30.590731 -130.71008 -0.013377661 -1.2311836 
50 -30.554688 -130.96574 0.30697158 -0.8233276 
50.25 -30.434038 -131.12651 0.66583049 -0.47196481 
50.5 -30.217543 -131.20573 1.0749553 -0.16869093 
50.75 -29.892645 -131.21373 1.5297407 0.099937074 
51 -29.452396 -131.15787 1.9858154 0.34317568 
51.25 -28.907784 -131.04387 2.3443596 0.56605273 
51.5 -28.298372 -130.87558 2.4876649 0.78080016 
51.75 -27.685917 -130.65163 2.3720701 1.0178262 
52 -27.127499 -130.36197 2.0764465 1.3100164 
52.25 -26.651438 -129.9921 1.7343185 1.6542085 
52.5 -26.256044 -129.53586 1.4412645 1.984543 
52.75 -25.924217 -129.01074 1.2258166 2.1842649 
53 -25.63776 -128.46342 1.0749878 2.1510265 
53.25 -25.382483 -127.95568 0.97587341 1.8757542 
53.5 -25.144922 -127.53879 0.93597108 1.4421161 
53.75 -24.907976 -127.23936 0.97421086 0.95014524 
54 -24.649893 -127.06337 1.1072364 0.46085659 
54.25 -24.345778 -127.00688 1.342679 -0.0043575121 
54.5 -23.970739 -127.06311 1.6707698 -0.44009569 
54.75 -23.506157 -127.22359 2.0480385 -0.83534807 
55 -22.949888 -127.47556 2.3865154 -1.1680462 
55.25 -22.324924 -127.80104 2.5826669 -1.4228265 
55.5 -21.674812 -128.181 2.5870275 -1.6057904 
55.75 -21.044516 -128.59798 2.4353681 -1.7155781 
56 -20.463957 -129.02924 2.2011797 -1.7103456 
56.25 -19.945456 -129.43932 1.948313 -1.5410445 
56.5 -19.486824 -129.78616 1.7311263 -1.2104565 
56.75 -19.07266 -130.03564 1.6002514 -0.77332205 
57 -18.676384 -130.16917 1.5923455 -0.29177764 
57.25 -18.265064 -130.18156 1.7205396 0.18976763 
57.5 -17.806061 -130.07712 1.9680616 0.63726932 
57.75 -17.275606 -129.86888 2.2793379 1.0133638 
58 -16.66877 -129.57933 2.5619147 1.2837254 
58.25 -16.005068 -129.23651 2.7212417 1.4412761 
58.5 -15.322488 -128.86664 2.7107966 1.5026875 
58.75 -14.662499 -128.49327 2.5477917 1.4656937 
59 -14.056339 -128.14453 2.2924817 1.3006781 
59.25 -13.517271 -127.8546 2.0249929 0.99731714 
59.5 -13.03826 -127.65469 1.82365 0.58862656 
59.75 -12.595262 -127.56473 1.7433742 0.1262989 
60 -12.154581 -127.59211 1.8058773 -0.34297791 
60.25 -11.681394 -127.7332 1.9982897 -0.77576977 
60.5 -11.148646 -127.97297 2.2710073 -1.1244431 
60.75 -10.545969 -128.28505 2.5424819 -1.3500985 
61 -9.8849955 -128.63737 2.7238157 -1.4492475 
61.25 -9.196929 -129.00121 2.7524183 -1.4460018 
61.5 -8.5227976 -129.35243 2.6148984 -1.3461714 
61.75 -7.8997717 -129.66449 2.3554668 -1.129396 
62 -7.3479362 -129.907 2.0616896 -0.79237103 
62.25 -6.8640537 -130.05328 1.8252462 -0.36691022 
62.5 -6.4253192 -130.08678 1.7073916 0.10278089 
62.75 -5.9985113 -130.0016 1.7305814 0.57574987 
63 -5.5491543 -129.80232 1.8832321 1.0072943 
63.25 -5.0495257 -129.50603 2.1235034 1.3422123 
63.5 -4.4854684 -129.14326 2.3867474 1.5341482 
63.75 -3.8603058 -128.75122 2.6002481 1.5804842 
64 -3.1953416 -128.36211 2.694262 1.5171984 
64.25 -2.5275261 -127.99979 2.6179905 1.3664932 
64.5 -1.9003359 -127.68702 2.3765402 1.1181685 
64.75 -1.3467528 -127.44923 2.046062 0.76869673 
65 -0.87606043 -127.3091 1.7293984 0.34227458 
65.25 -0.47449252 -127.28183 1.5019679 -0.12937555 
65.5 -0.1147768 -127.3755 1.3971074 -0.62149459 
65.75 0.23449488 -127.59197 1.4167665 -1.1055 
66 0.60242867 -127.92332 1.5418112 -1.5292968 
66.25 1.0114813 -128.34525 1.7398264 -1.8171213 
66.5 1.475659 -128.81555 1.9779247 -1.9117752 
66.75 2.0013778 -129.28607 2.226486 -1.8281155 
67 2.5855718 -129.72107 2.4334364 -1.6412866 
67.25 3.2070577 -130.1035 2.5082452 -1.4136975 
67.5 3.8221197 -130.42543 2.3756669 -1.1556604 
67.75 4.3787241 -130.67787 2.0521195 -0.85688877 
68 4.8403625 -130.85086 1.6345783 -0.52227801 
68.25 5.1964636 -130.93715 1.2206799 -0.1648192 
68.5 5.4554334 -130.93163 0.86217022 0.21288687 
68.75 5.6331787 -130.82822 0.57060099 0.62049663 
69 5.7456641 -130.61797 0.33805725 1.0685198 
69.25 5.8060493 -130.29114 0.1516836 1.5489575 
69.5 5.8243809 -129.84489 -0.0001445583 2.0103145 
69.75 5.8079534 -129.2964 -0.12843454 2.345788 
70 5.7608051 -128.69264 -0.24938974 2.4366527 
70.25 5.6817546 -128.10184 -0.38853824 2.2470672 
70.5 5.5625567 -127.58562 -0.57521069 1.8607823 
70.75 5.3882055 -127.17697 -0.83282185 1.4066201 
71 5.1392217 -126.8801 -1.1729026 0.97715414 
71.25 4.7955112 -126.6829 -1.5866224 0.61249292 
71.5 4.3436089 -126.56783 -2.0259182 0.31959337 
71.75 3.7889929 -126.51794 -2.3866184 0.088212907 
72 3.168035 -126.52064 -2.5367482 -0.10666656 
72.25 2.5441201 -126.57152 -2.4098163 -0.3045752 
72.5 1.9812169 -126.6767 -2.0683367 -0.5472334 
72.75 1.5165833 -126.85119 -1.6461357 -0.86179829 
73 1.1555548 -127.114 -1.252955 -1.2522097 
73.25 0.88321984 -127.48138 -0.94093227 -1.6900173 
73.5 0.67760956 -127.9567 -0.71781492 -2.0983107 
73.75 0.51838201 -128.51779 -0.56549287 -2.3540316 
74 0.39135998 -129.11168 -0.4554441 -2.3491151 
74.25 0.28904632 -129.66983 -0.36532667 -2.0778277 
74.5 0.20768772 -130.13652 -0.2876257 -1.6380218 
74.75 0.14406534 -130.48442 -0.22393185 -1.1432102 
75 0.094363675 -130.70911 -0.17645262 -0.65835613 
75.25 0.054474682 -130.81567 -0.14530551 -0.19757399 
75.5 0.020441934 -130.80872 -0.1293854 0.25353754 
75.75 -0.011383213 -130.68784 -0.1274558 0.71723604 
76 -0.044362124 -130.44794 -0.13843122 1.2058407 
76.25 -0.081562258 -130.08426 -0.16093767 1.7003692 
76.5 -0.12561947 -129.60312 -0.19291738 2.1286886 
76.75 -0.17869361 -129.03534 -0.23314817 2.3727314 
77 -0.24319357 -128.44022 -0.28568912 2.3394156 
77.25 -0.3235749 -127.8877 -0.36284027 2.0446885 
77.5 -0.42809659 -127.43043 -0.48175681 1.5990897 
77.75 -0.56934017 -127.09107 -0.65923649 1.1165813 
78 -0.76379055 -126.86982 -0.90946275 0.66030723 
78.25 -1.0308586 -126.75719 -1.2406038 0.24822178 
78.5 -1.3901693 -126.7422 -1.6433781 -0.12170871 
78.75 -1.8546932 -126.81477 -2.0699451 -0.45228389 
79 -2.4188468 -126.96496 -2.4200776 -0.74253917 
79.25 -3.0484014 -127.1833 -2.5769024 -1.0006475 
79.5 -3.6872532 -127.4649 -2.4977384 -1.2541569 
79.75 -4.2837062 -127.81181 -2.2573895 -1.5228238 
80 -4.812737 -128.22493 -1.976712 -1.7725577 
80.25 -5.2754364 -128.68893 -1.7344818 -1.9124563 
80.5 -5.6852593 -129.16447 -1.5552247 -1.8551077 
80.75 -6.0590739 -129.59875 -1.4488158 -1.5878716 
81 -6.4174833 -129.94635 -1.4363303 -1.1764807 
81.25 -6.7871184 -130.18222 -1.5418571 -0.70687234 
81.5 -7.1990151 -130.3002 -1.7735138 -0.24133268 
81.75 -7.6823726 -130.30632 -2.1053526 0.18329522 
82 -8.2537374 -130.214 -2.4599693 0.54298031 
82.25 -8.9040642 -130.04112 -2.7156496 0.82829118 
82.5 -9.5946617 -129.80461 -2.7724118 1.0571045 
82.75 -10.273602 -129.51472 -2.6325784 1.2586929 
83 -10.902387 -129.17799 -2.3899539 1.4254947 
83.25 -11.468519 -128.80978 -2.145031 1.4983892 
83.5 -11.97991 -128.442 -1.9593995 1.4149777 
83.75 -12.456259 -128.11623 -1.8701222 1.1665645 
84 -12.925481 -127.86834 -1.9064617 0.803343 
84.25 -13.421108 -127.71808 -2.0809186 0.39745355 
84.5 -13.975389 -127.66784 -2.3667223 0.012191561 
84.75 -14.606832 -127.70663 -2.6791103 -0.30992806 
85 -15.306385 -127.81651 -2.889744 -0.55789489 
85.25 -16.034798 -127.98151 -2.9016991 -0.7573753 
85.5 -16.741518 -128.19403 -2.7284384 -0.94128132 
85.75 -17.392262 -128.45044 -2.4739795 -1.1028868 
86 -17.980787 -128.7393 -2.2451849 -1.1904212 
86.25 -18.522442 -129.03487 -2.1063833 -1.1502527 
86.5 -19.044228 -129.30275 -2.0900636 -0.97177708 
86.75 -19.578917 -129.51251 -2.2101207 -0.69521046 
87 -20.159445 -129.64766 -2.4501791 -0.3860476 
87.25 -20.808306 -129.70781 -2.7397423 -0.10313955 
87.5 -21.5231 -129.70377 -2.9548759 0.12689628 
87.75 -22.269802 -129.64742 -2.9826076 0.32131332 
88 -22.997677 -129.54279 -2.8137968 0.51869655 
88.25 -23.668669 -129.38658 -2.5491934 0.73197591 
88.5 -24.274601 -129.17824 -2.3106518 0.92708719 
88.75 -24.832592 -128.92953 -2.1736128 1.0448866 
89 -25.372271 -128.66606 -2.1661677 1.041074 
89.25 -25.926689 -128.41927 -2.2901394 0.91558099 
89.5 -26.526447 -128.21477 -2.5217848 0.71261996 
89.75 -27.190853 -128.06436 -2.7907279 0.49200478 
90 -27.914898 -127.96705 -2.9768682 0.29027918 
90.25 -28.663073 -127.91838 -2.9723485 0.097545587 
90.5 -29.384565 -127.92078 -2.773927 -0.12460849 
90.75 -30.042719 -127.98495 -2.4882157 -0.39638412 
91 -30.632103 -128.12123 -2.2416732 -0.69397926 
91.25 -31.173315 -128.32932 -2.1103089 -0.9598316 
91.5 -31.698671 -128.59303 -2.1149118 -1.1292266 
91.75 -32.241234 -128.88246 -2.2445443 -1.1627078 
92 -32.828926 -129.16382 -2.4689229 -1.0709227 
92.25 -33.478523 -129.4119 -2.7255309 -0.90686673 
92.5 -34.185532 -129.61569 -2.9078972 -0.72248733 
92.75 -34.917084 -129.77225 -2.9087942 -0.52583301 
93 -35.622841 -129.87485 -2.7089128 -0.28431359 
93.25 -36.262501 -129.90828 -2.4017539 0.029299021 
93.5 -36.825695 -129.85492 -2.116631 0.4052234 
93.75 -37.330112 -129.70401 -1.9409649 0.8004176 
94 -37.807804 -129.45844 -1.903487 1.1506519 
94.25 -38.292465 -129.13841 -1.9927633 1.3848332 
94.5 -38.812347 -128.77974 -2.1797845 1.4565015 
94.75 -39.387348 -128.42284 -2.4258373 1.3779974 
95 -40.02486 -128.09804 -2.6654482 1.2116824 
95.25 -40.710934 -127.81953 -2.7955899 1.0129383 
95.5 -41.405735 -127.59386 -2.7262905 0.78524113 
95.75 -42.057655 -127.43193 -2.4636431 0.49799252 
96 -42.630165 -127.35131 -2.1127131 0.13454062 
96.25 -43.116875 -127.37007 -1.7943184 -0.29339275 
96.5 -43.536358 -127.5011 -1.5825142 -0.75803202 
96.75 -43.918987 -127.74865 -1.4998972 -1.2165757 
97 -44.296196 -128.10327 -1.5354474 -1.6010548 
97.25 -44.694412 -128.53593 -1.6635962 -1.8277212 
97.5 -45.133896 -128.99954 -1.8629586 -1.8462957 
97.75 -45.630619 -129.44415 -2.1182175 -1.6879621 
98 -46.194397 -129.8364 -2.3880332 -1.4435272 
98.25 -46.817856 -130.16525 -2.5755434 -1.1887074 
98.5 -47.465614 -130.43121 -2.5673034 -0.93791699 
98.75 -48.082008 -130.63231 -2.3294711 -0.6646772 
99 -48.617783 -130.75992 -1.9421431 -0.3485699 
99.25 -49.05072 -130.80292 -1.524966 0.011607627 
99.5 -49.384789 -130.75066 -1.1602856 0.41345793 
99.75 -49.637989 -130.59261 -0.88011456 0.85794532 
100 -49.832047 -130.31868 -0.68592864 1.3374352 
100.25 -49.987164 -129.92416 -0.56610733 1.8117771 
100.5 -50.119896 -129.42075 -0.50379598 2.1892707 
100.75 -50.242409 -128.84775 -0.48192114 2.3499508 
101 -50.363441 -128.26965 -0.49160811 2.2284396 
101.25 -50.491272 -127.75311 -0.53836149 1.8745617 
101.5 -50.636993 -127.34186 -0.63760817 1.4060514 
101.75 -50.815861 -127.05127 -0.80612874 0.92131722 
102 -51.046951 -126.87859 -1.0571116 0.46665567 
102.25 -51.351669 -126.81459 -1.3944051 0.051809866 
102.5 -51.749836 -126.84953 -1.7983168 -0.32498452 
102.75 -52.251175 -126.97372 -2.204567 -0.66119468 
103 -52.843071 -127.17627 -2.5023544 -0.95172197 
103.25 -53.484657 -127.44651 -2.5913906 -1.2061272 
103.5 -54.120712 -127.7784 -2.4675605 -1.4484251 
103.75 -54.708496 -128.16965 -2.2245851 -1.6754404 
104 -55.231857 -128.60971 -1.9658512 -1.8244189 
104.25 -55.694775 -129.0679 -1.7462578 -1.8079574 
104.5 -56.11018 -129.49657 -1.5891666 -1.5889816 
104.75 -56.496616 -129.84898 -1.5193652 -1.2102457 
105 -56.879528 -130.09508 -1.5651234 -0.75166142 
105.25 -57.290161 -130.22383 -1.7417018 -0.2803776 
105.5 -57.760193 -130.23784 -2.0344536 0.16047163 
105.75 -58.312092 -130.14867 -2.3817694 0.5407111 
106 -58.946396 -129.97418 -2.672617 0.8414194 
106.25 -59.634056 -129.73412 -2.7943408 1.069146 
106.5 -60.326481 -129.44339 -2.7148266 1.2506058 
106.75 -60.980244 -129.1123 -2.5015523 1.3881009 
107 -61.574459 -128.75688 -2.2535863 1.434751 
107.25 -62.110378 -128.40732 -2.0448728 1.3346604 
107.5 -62.604279 -128.10268 -1.9244375 1.079101 
107.75 -63.083035 -127.87694 -1.9286252 0.71412534 
108 -63.580482 -127.74908 -2.0742259 0.30729732 
108.25 -64.130302 -127.72163 -2.3397474 -0.08011809 
108.5 -64.754097 -127.78374 -2.6483622 -0.40373689 
108.75 -65.447815 -127.91669 -2.877516 -0.6470502 
109 -66.177315 -128.10214 -2.9238918 -0.82934558 
109.25 -66.893806 -128.32884 -2.7823517 -0.98009241 
109.5 -67.560196 -128.5892 -2.5416696 -1.0934089 
109.75 -68.165298 -128.86861 -2.307467 -1.1235293 
110 -68.72065 -129.14041 -2.1529055 -1.028587 
110.25 -69.251968 -129.37247 -2.1202703 -0.80996931 
110.5 -69.792595 -129.53877 -2.2282572 -0.51243377 
110.75 -70.376617 -129.62732 -2.4606459 -0.19838277 
111 -71.02755 -129.64114 -2.746598 0.078538291 
111.25 -71.744209 -129.59323 -2.9642305 0.2948392 
111.5 -72.494438 -129.49747 -3.0027895 0.46684578 
111.75 -73.229347 -129.36067 -2.8502402 0.62745565 
112 -73.911354 -129.1841 -2.5999031 0.78228128 
112.25 -74.531013 -128.97293 -2.3685503 0.89590925 
112.5 -75.103775 -128.74362 -2.2335181 0.92068702 
112.75 -75.658768 -128.52196 -2.2295406 0.83440644 
113 -76.230011 -128.33414 -2.3620617 0.65652084 
113.25 -76.848877 -128.19724 -2.6016047 0.43639544 
113.5 -77.533005 -128.11514 -2.8656628 0.22490211 
113.75 -78.273247 -128.08208 -3.0291297 0.044355977 
114 -79.031013 -128.09184 -2.9982369 -0.12330294 
114.25 -79.757462 -128.14548 -2.7920637 -0.31102228 
114.5 -80.421928 -128.24963 -2.5243425 -0.52476829 
114.75 -81.024391 -128.40724 -2.3117528 -0.73036999 
115 -81.587959 -128.60966 -2.2193778 -0.87441379 
115.25 -82.14563 -128.8358 -2.2646551 -0.91592777 
115.5 -82.730743 -129.05859 -2.4343994 -0.85059696 
115.75 -83.369514 -129.25504 -2.6826539 -0.71309292 
116 -84.070992 -129.41322 -2.9167528 -0.5516113 
116.25 -84.816589 -129.53093 -3.0169842 -0.38945767 
116.5 -85.56237 -129.6064 -2.9162731 -0.20814192 
116.75 -86.261871 -129.63062 -2.6641166 0.02465741 
117 -86.89225 -129.58932 -2.3850217 0.31299591 
117.25 -87.461426 -129.47237 -2.1882679 0.62147856 
