-0.14708 0.0372548 
-0.146773 0.0373747 
-0.146483 0.0374944 
-0.146211 0.0376139 
-0.145954 0.0377335 
-0.145712 0.0378533 
-0.145483 0.0379735 
-0.145266 0.0380941 
-0.14506 0.0382152 
-0.144865 0.0383371 
-0.14468 0.0384599 
-0.144503 0.0385835 
-0.144333 0.0387082 
-0.144172 0.0388341 
-0.144016 0.0389612 
-0.143867 0.0390896 
-0.143723 0.0392194 
-0.143585 0.0393507 
-0.14345 0.0394836 
-0.14332 0.0396182 
-0.143193 0.0397545 
-0.14307 0.0398926 
-0.142949 0.0400326 
-0.142831 0.0401746 
-0.142715 0.0403185 
-0.142601 0.0404646 
-0.142489 0.0406128 
-0.142379 0.0407632 
-0.142269 0.0409159 
-0.14216 0.0410709 
-0.142053 0.0412283 
-0.141945 0.0413882 
-0.141839 0.0415506 
-0.141732 0.0417156 
-0.141626 0.0418832 
-0.141519 0.0420535 
-0.141413 0.0422266 
-0.141306 0.0424024 
-0.141198 0.0425811 
-0.14109 0.0427628 
-0.140982 0.0429474 
-0.140872 0.0431351 
-0.140762 0.0433259 
-0.140651 0.0435198 
-0.140539 0.0437169 
-0.140426 0.0439173 
-0.140312 0.0441211 
-0.140196 0.0443282 
-0.140079 0.0445388 
-0.139961 0.0447529 
-0.139842 0.0449705 
-0.13972 0.0451918 
-0.139598 0.0454168 
-0.139473 0.0456455 
-0.139347 0.0458781 
-0.13922 0.0461145 
-0.13909 0.0463549 
-0.138959 0.0465994 
-0.138826 0.0468478 
-0.138691 0.0471005 
-0.138553 0.0473573 
-0.138414 0.0476185 
-0.138273 0.0478839 
-0.13813 0.0481538 
-0.137984 0.0484282 
-0.137837 0.0487072 
-0.137687 0.0489908 
-0.137535 0.049279 
-0.13738 0.0495721 
-0.137223 0.04987 
-0.137064 0.0501729 
-0.136903 0.0504808 
-0.136738 0.0507937 
-0.136572 0.0511118 
-0.136402 0.0514352 
-0.136231 0.0517638 
-0.136056 0.0520979 
-0.135879 0.0524375 
-0.135699 0.0527826 
-0.135516 0.0531334 
-0.13533 0.0534899 
-0.135142 0.0538522 
-0.134951 0.0542204 
-0.134756 0.0545947 
-0.134559 0.054975 
-0.134359 0.0553615 
-0.134155 0.0557543 
